Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Last Name,Segment,City Type,Region,State,Postal Code,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-000891,26-04-2019,28-04-2019,Same Day,CUST-00576,Sai,Reddy,Corporate,Tier 2,East,Odisha,442702.0,Clothing,Kidswear,9718.19,5.0,0.5,566.88
ORD-000892,09-02-2020,15-02-2020,Second Class,CUST-00137,Priya,Patel,SMB,Tier 1,East,Odisha,497141.0,Furniture,Furnishings,24474.7,3.0,0.3,5308.05
ORD-000893,21-12-2019,23-12-2019,Standard Class,CUST-00357,Kavya,Rao,Corporate,Village,North,Rajasthan,567309.0,Electronics,Cameras,71767.41,5.0,0.15,10902.1
ORD-000894,30-06-2022,04-07-2022,First Class,CUST-00407,Myra,Singh,Corporate,Tier 1,South,Andhra Pradesh,238547.0,Grocery,Beverages,789.92,3.0,0.5,99.89
ORD-000895,28-10-2019,04-11-2019,First Class,CUST-00371,Vivaan,Gupta,Corporate,Tier 2,North,Punjab,607538.0,Clothing,Kidswear,1022.1,2.0,0.0,197.23
ORD-000896,07-08-2022,12-08-2022,First Class,CUST-00582,Reyansh,Chatterjee,Consumer,Village,North,Uttar Pradesh,544447.0,Grocery,Beverages,1392.97,3.0,0.3,205.04
ORD-000897,27-02-2020,02-03-2020,Same Day,CUST-00196,Arjun,Nair,Corporate,Tier 1,West,Goa,753255.0,Furniture,Chairs,20853.11,4.0,0.0,3991.34
ORD-000898,21-10-2019,25-10-2019,Same Day,CUST-00161,Aarav,Verma,Consumer,Tier 2,North,Rajasthan,273391.0,Clothing,Womenswear,2032.18,4.0,0.0,86.52
ORD-000899,25-11-2019,30-11-2019,Second Class,CUST-00529,Reyansh,Patel,Consumer,Village,West,Maharashtra,736482.0,Electronics,Mobiles,9153.4,1.0,0.2,869.38
ORD-000900,08-01-2022,09-01-2022,Same Day,CUST-00570,Vivaan,Mukherjee,Corporate,Tier 2,South,Karnataka,515256.0,Electronics,Cameras,16321.36,3.0,0.1,1855.39
ORD-000901,13-05-2023,18-05-2023,First Class,CUST-00123,Sai,Mukherjee,Consumer,Village,North,Uttar Pradesh,799853.0,Grocery,Snacks,659.15,3.0,0.2,103.44
ORD-000902,07-01-2019,12-01-2019,Second Class,CUST-00135,Rohan,Singh,SMB,Tier 1,South,Andhra Pradesh,726070.0,Furniture,Tables,8571.88,2.0,0.5,864.14
ORD-000903,25-11-2023,01-12-2023,Second Class,CUST-00007,Aadhya,Gupta,Consumer,Tier 2,West,Gujarat,642059.0,Clothing,Kidswear,4178.32,3.0,0.1,989.86
ORD-000904,02-08-2019,06-08-2019,Standard Class,CUST-00299,Aadhya,Rao,Consumer,Tier 1,North,Rajasthan,102853.0,Clothing,Womenswear,5294.33,4.0,0.3,821.61
ORD-000905,28-12-2023,29-12-2023,First Class,CUST-00265,Ananya,Iyer,Consumer,Village,South,Telangana,721604.0,Grocery,Snacks,2141.77,4.0,0.05,415.68
ORD-000906,2021/05/21,25-05-2021,Second Class,CUST-00022,Anika,Mukherjee,Consumer,Tier 1,West,Gujarat,632057.0,Clothing,Womenswear,2054.89,2.0,0.05,417.53
ORD-000907,11-11-2022,18-11-2022,Standard Class,CUST-00308,Kavya,Nair,Consumer,Tier 2,West,Goa,768420.0,Grocery,Household,2086.84,3.0,0.05,436.41
ORD-000908,16-03-2023,21-03-2023,Same Day,CUST-00188,Arjun,Singh,Corporate,Tier 1,West,Madhya Pradesh,634098.0,Clothing,Menswear,5198.73,3.0,0.1,1147.77
ORD-000909,11-02-2023,12-02-2023,Standard Class,CUST-00232,Vihaan,Verma,SMB,Tier 1,South,Karnataka,299298.0,Electronics,Cameras,66258.83,4.0,0.15,14850.6
ORD-000910,05-05-2023,10-05-2023,Second Class,CUST-00478,Vivaan,Das,Consumer,Tier 2,North,Uttar Pradesh,181397.0,Electronics,Laptops,29716.05,4.0,0.0,5587.32
ORD-000911,18-04-2020,25-04-2020,Standard Class,CUST-00469,Vivaan,Reddy,SMB,Tier 1,East,West Bengal,795192.0,Clothing,Kidswear,3367.89,2.0,0.15,311.39
ORD-000912,19-10-2023,23-10-2023,Standard Class,CUST-00019,Vivaan,Chatterjee,Corporate,Tier 2,East,Bihar,728828.0,Furniture,Furnishings,27741.52,5.0,0.5,1386.85
ORD-000913,31-03-2020,01-04-2020,Second Class,CUST-00034,Vihaan,Sharma,SMB,Tier 1,South,Kerala,540067.0,Electronics,Cameras,53588.05,3.0,0.1,11729.67
ORD-000914,04-03-2021,09-03-2021,Standard Class,CUST-00176,Isha,Verma,SMB,Tier 2,North,Punjab,601244.0,Clothing,Womenswear,6495.79,4.0,0.05,757.17
ORD-000915,14-10-2023,21-10-2023,First Class,CUST-00423,Sai,Bose,Consumer,Tier 1,South,Telangana,444030.0,Furniture,Furnishings,8219.56,1.0,0.15,1048.82
ORD-000916,23-03-2019,29-03-2019,Second Class,CUST-00415,Myra,Reddy,Corporate,Village,West,Madhya Pradesh,588927.0,Grocery,Beverages,1443.98,3.0,0.0,349.14
ORD-000917,15-08-2022,17-08-2022,First Class,CUST-00522,Ananya,Bose,SMB,Tier 2,North,Delhi,295386.0,Electronics,Cameras,61276.07,4.0,0.0,13454.72
ORD-000918,20-03-2021,24-03-2021,First Class,CUST-00544,Vivaan,Mukherjee,Consumer,Tier 1,North,Rajasthan,298023.0,Grocery,Household,968.48,2.0,0.1,233.03
ORD-000919,16-05-2022,17-05-2022,Second Class,CUST-00065,Ananya,Nair,SMB,Tier 2,West,Gujarat,709902.0,Clothing,Footwear,4136.24,3.0,0.1,594.76
ORD-000920,14-01-2020,19-01-2020,Same Day,CUST-00328,Saanvi,Gupta,Consumer,Tier 2,North,Uttar Pradesh,604203.0,Electronics,Mobiles,92487.42,4.0,0.5,9398.33
ORD-000921,24-06-2021,26-06-2021,Same Day,CUST-00031,Sai,Menon,SMB,Tier 1,South,Kerala,184652.0,Electronics,Cameras,28399.01,2.0,0.5,3753.22
ORD-000922,02-11-2022,03-11-2022,Second Class,CUST-00138,Priya,Iyer,Corporate,Tier 2,West,Maharashtra,165024.0,Electronics,Laptops,97214.08,4.0,0.05,22887.08
ORD-000923,11-02-2019,18-02-2019,Same Day,CUST-00186,Aarav,Reddy,SMB,Tier 1,East,West Bengal,349934.0,Grocery,Beverages,444.64,1.0,0.15,69.97
ORD-000924,13-12-2022,19-12-2022,First Class,CUST-00148,Sai,Singh,Consumer,Tier 2,East,Odisha,365995.0,Clothing,Menswear,7122.42,5.0,0.5,1190.32
ORD-000925,31-01-2022,06-02-2022,Second Class,CUST-00491,Arjun,Chatterjee,Consumer,Tier 2,South,Tamil Nadu,521612.0,Furniture,Storage,30240.77,5.0,0.0,4350.42
ORD-000926,11-02-2022,18-02-2022,Same Day,CUST-00222,Diya,Singh,Consumer,Tier 2,South,Andhra Pradesh,626248.0,Furniture,Storage,3740.84,2.0,0.5,351.76
ORD-000927,03-12-2022,08-12-2022,Same Day,CUST-00540,Reyansh,Patel,Consumer,Tier 1,East,Jharkhand,835029.0,Electronics,Cameras,60138.31,4.0,0.0,8229.14
ORD-000928,02-04-2022,09-04-2022,Second Class,CUST-00285,Arjun,Joshi,Corporate,Tier 1,South,Tamil Nadu,130153.0,Furniture,Furnishings,30033.35,4.0,0.3,6336.04
ORD-000929,06-11-2023,07-11-2023,Same Day,CUST-00002,Anika,Reddy,Consumer,Tier 2,East,Jharkhand,493503.0,Grocery,Household,1328.56,5.0,0.0,344.83
ORD-000930,25-06-2022,26-06-2022,Second Class,CUST-00113,Rohan,Das,Consumer,Tier 2,East,Bihar,422666.0,Grocery,Snacks,980.2,3.0,0.15,217.56
ORD-000931,14-01-2022,18-01-2022,Standard Class,CUST-00598,Aadhya,Rao,Corporate,Tier 2,North,Rajasthan,275905.0,Furniture,Tables,15324.33,2.0,0.5,1634.25
ORD-000932,02-11-2020,07-11-2020,Same Day,CUST-00203,Diya,Chatterjee,Corporate,Village,South,Andhra Pradesh,419775.0,Clothing,Menswear,1593.1,5.0,0.0,-110.81
ORD-000933,26-03-2023,27-03-2023,Standard Class,CUST-00320,Vivaan,Das,SMB,Village,North,Punjab,711079.0,Electronics,Laptops,43566.34,5.0,0.0,7206.01
ORD-000934,28-12-2022,03-01-2023,Second Class,CUST-00482,Aadhya,Patel,Consumer,Tier 2,West,Maharashtra,724812.0,Electronics,Cameras,36817.1,2.0,0.0,5631.82
ORD-000935,10-06-2020,15-06-2020,Same Day,CUST-00462,Myra,Chatterjee,SMB,Tier 1,West,Maharashtra,513403.0,Clothing,Footwear,3994.65,5.0,0.2,716.73
ORD-000936,02-01-2023,08-01-2023,Same Day,CUST-00412,Ananya,Joshi,SMB,Tier 1,North,Punjab,868001.0,Clothing,Footwear,4442.7,3.0,0.0,923.63
ORD-000937,21-12-2023,27-12-2023,Standard Class,CUST-00258,Vihaan,Sharma,Corporate,Tier 1,South,Tamil Nadu,828844.0,Furniture,Storage,9587.81,3.0,0.05,1489.39
ORD-000938,09-03-2019,15-03-2019,Same Day,CUST-00332,Aarav,Mukherjee,SMB,Tier 2,North,Delhi,717193.0,Furniture,Tables,9865.08,1.0,0.05,1440.77
ORD-000939,27-10-2020,29-10-2020,Standard Class,CUST-00403,Vihaan,Verma,SMB,Tier 2,West,Maharashtra,353834.0,Electronics,Mobiles,64984.59,5.0,0.1,5687.6
ORD-000940,28-04-2020,03-05-2020,Second Class,CUST-00154,Aarav,Chatterjee,Corporate,Tier 1,South,Karnataka,141205.0,Electronics,Laptops,13641.67,1.0,0.0,2063.49
ORD-000941,26-10-2023,29-10-2023,Same Day,CUST-00365,Rohan,Verma,Corporate,Tier 1,South,Tamil Nadu,361728.0,Furniture,Furnishings,3786.41,1.0,0.1,324.58
ORD-000942,24-12-2019,29-12-2019,Second Class,CUST-00050,Sai,Joshi,Consumer,Tier 1,West,Madhya Pradesh,188514.0,Clothing,Footwear,4764.74,5.0,0.2,1009.11
ORD-000943,11-12-2021,16-12-2021,Second Class,CUST-00307,Meera,Rao,Corporate,Village,South,Karnataka,642488.0,Grocery,Beverages,178.83,3.0,0.5,12.46
ORD-000944,15-08-2022,22-08-2022,Same Day,CUST-00032,Sai,Patel,SMB,Tier 1,North,Haryana,825961.0,Grocery,Beverages,897.7,3.0,0.0,80.54
ORD-000945,22-10-2020,23-10-2020,Standard Class,CUST-00473,Aditya,Reddy,Consumer,Tier 1,North,Delhi,185439.0,Furniture,Chairs,10905.78,2.0,0.2,2056.62
ORD-000946,31-10-2023,05-11-2023,Standard Class,CUST-00299,Aadhya,Rao,Consumer,Tier 1,North,Rajasthan,782184.0,Electronics,Laptops,45651.42,4.0,0.5,6280.4
ORD-000947,04-06-2019,11-06-2019,Second Class,CUST-00003,Aadhya,Chatterjee,Corporate,Tier 1,North,Rajasthan,326149.0,Electronics,Mobiles,32426.48,4.0,0.05,7612.06
ORD-000948,23-10-2020,27-10-2020,First Class,CUST-00469,Vivaan,Reddy,SMB,Tier 1,East,West Bengal,382240.0,Clothing,Footwear,1853.56,1.0,0.0,439.57
ORD-000949,30-03-2019,01-04-2019,First Class,CUST-00309,Ishaan,Rao,SMB,Village,South,Andhra Pradesh,211460.0,Electronics,Accessories,12998.99,1.0,0.2,1988.76
ORD-000950,22-01-2020,29-01-2020,First Class,CUST-00451,Aadhya,Reddy,Consumer,Village,West,Maharashtra,246454.0,Grocery,Household,1114.44,3.0,0.0,279.77
ORD-000951,17-01-2019,18-01-2019,Same Day,CUST-00505,Vihaan,Verma,Corporate,Tier 1,North,Delhi,730325.0,Clothing,Footwear,1782.89,5.0,0.1,336.53
ORD-000952,23-12-2022,26-12-2022,Standard Class,CUST-00483,Isha,Singh,Corporate,Tier 2,East,Jharkhand,,Furniture,Storage,40134.84,5.0,0.2,7663.04
ORD-000953,26-12-2020,28-12-2020,First Class,CUST-00314,Diya,Nair,Consumer,Village,East,Jharkhand,276526.0,Electronics,Laptops,75994.13,5.0,0.15,18769.87
ORD-000954,08-10-2019,13-10-2019,Standard Class,CUST-00071,Kavya,Joshi,SMB,Tier 1,East,Odisha,295565.0,Furniture,Storage,4930.7,1.0,0.0,1081.5
ORD-000955,04-08-2019,07-08-2019,Second Class,CUST-00532,Sai,Menon,Consumer,Village,East,Bihar,616385.0,Electronics,Laptops,15217.73,1.0,0.5,190.29
ORD-000956,26-07-2020,28-07-2020,First Class,CUST-00370,Rohan,Gupta,Corporate,Tier 1,South,Tamil Nadu,472334.0,Furniture,Chairs,30475.6,5.0,0.0,5606.89
ORD-000957,27-05-2021,29-05-2021,Second Class,CUST-00502,Anika,Sharma,Corporate,Tier 1,West,Goa,334672.0,Electronics,Cameras,19472.68,1.0,0.0,1934.78
ORD-000958,16-11-2023,22-11-2023,Same Day,CUST-00449,Diya,Singh,Corporate,Tier 2,South,Telangana,131162.0,Clothing,Menswear,4908.32,3.0,0.2,1084.23
ORD-000959,02-07-2021,05-07-2021,First Class,CUST-00514,Kavya,Bose,Corporate,Tier 2,North,Punjab,470487.0,Electronics,Accessories,39753.52,4.0,0.0,13001.46
ORD-000960,22-08-2020,24-08-2020,Standard Class,CUST-00151,Ananya,Gupta,Corporate,Tier 2,West,Maharashtra,719667.0,Electronics,Cameras,69741.55,4.0,0.0,15560.86
ORD-000961,23-05-2023,27-05-2023,First Class,CUST-00431,Krishna,Singh,Consumer,Tier 1,East,Odisha,149584.0,Clothing,Kidswear,3941.23,3.0,0.2,622.25
ORD-000962,28-11-2022,01-12-2022,Second Class,CUST-00411,Sai,Bose,SMB,Village,North,Punjab,819545.0,Furniture,Tables,4198.99,1.0,0.5,280.92
ORD-000963,17-06-2019,19-06-2019,Second Class,CUST-00518,Ishaan,Bose,Consumer,Tier 2,South,Telangana,161679.0,Furniture,Furnishings,24223.17,4.0,0.2,6472.76
ORD-000964,20-06-2020,26-06-2020,Second Class,CUST-00577,Sai,Nair,Corporate,Tier 1,North,Uttar Pradesh,887559.0,Electronics,Mobiles,36108.46,2.0,0.05,8321.07
ORD-000965,17-03-2022,19-03-2022,Second Class,CUST-00588,Saanvi,Sharma,Corporate,Tier 2,North,Rajasthan,867330.0,Clothing,Womenswear,2265.8,3.0,0.15,494.24
ORD-000966,01-12-2019,03-12-2019,Standard Class,CUST-00347,Aditya,Mukherjee,Corporate,Tier 1,East,West Bengal,455209.0,Clothing,Menswear,3054.34,5.0,0.1,371.14
ORD-000967,17-06-2022,23-06-2022,First Class,CUST-00003,Aadhya,Chatterjee,Corporate,Tier 1,North,Rajasthan,367921.0,Electronics,Mobiles,34513.76,2.0,0.1,5435.82
ORD-000968,31-12-2020,06-01-2021,Second Class,CUST-00090,Rohan,Rao,Consumer,Tier 1,South,Tamil Nadu,608228.0,Furniture,Chairs,41201.53,5.0,0.5,4277.6
ORD-000969,22-05-2021,26-05-2021,Second Class,CUST-00072,Ishaan,Joshi,Corporate,Village,North,Uttar Pradesh,590243.0,Electronics,Accessories,50408.06,3.0,0.1,9855.23
ORD-000970,05-10-2019,06-10-2019,Second Class,CUST-00118,Aditya,Sharma,Corporate,Tier 1,North,Uttar Pradesh,569991.0,Electronics,Accessories,64231.05,3.0,0.1,8290.84
ORD-000971,04-08-2021,08-08-2021,First Class,CUST-00441,Ishaan,Mukherjee,Consumer,Tier 1,North,Punjab,185749.0,Electronics,Cameras,105397.32,5.0,0.3,22207.12
ORD-000972,12-06-2021,14-06-2021,Standard Class,CUST-00530,Arjun,Bose,Corporate,Tier 2,North,Uttar Pradesh,274757.0,Clothing,Footwear,1149.11,1.0,0.3,195.42
ORD-000973,30-04-2019,01-05-2019,Second Class,CUST-00507,Vivaan,Chatterjee,Consumer,Tier 2,East,Odisha,577615.0,Electronics,Cameras,88644.85,5.0,0.0,12381.95
ORD-000974,30-11-2022,02-12-2022,Second Class,CUST-00116,Kavya,Das,Consumer,Village,South,Andhra Pradesh,461266.0,Furniture,Tables,8436.18,2.0,0.0,1354.77
ORD-000975,09-05-2023,13-05-2023,Same Day,CUST-00492,Priya,Bose,SMB,Tier 1,West,Maharashtra,673082.0,Furniture,Furnishings,37985.52,4.0,0.05,5679.67
ORD-000976,08-09-2023,13-09-2023,First Class,CUST-00472,Myra,Das,SMB,Tier 1,East,Odisha,354070.0,Furniture,Chairs,22045.09,5.0,0.1,1382.8
ORD-000977,10-10-2021,11-10-2021,Same Day,CUST-00034,Vihaan,Sharma,SMB,Tier 1,South,Kerala,507246.0,Grocery,Staples,877.14,5.0,0.2,58.77
ORD-000978,11-01-2023,12-01-2023,Standard Class,CUST-00434,Anika,Das,Consumer,Tier 1,North,Rajasthan,306469.0,Grocery,Staples,370.85,2.0,0.2,47.61
ORD-000979,28-03-2023,30-03-2023,Same Day,CUST-00294,Isha,Gupta,SMB,Tier 2,East,Odisha,369488.0,Clothing,Menswear,4633.9,3.0,0.1,500.99
ORD-000980,31-08-2022,01-09-2022,Second Class,CUST-00510,Vihaan,Chatterjee,Consumer,Tier 1,South,Karnataka,785564.0,Clothing,Womenswear,3225.63,3.0,0.05,484.4
ORD-000981,01-11-2020,04-11-2020,First Class,CUST-00379,Diya,Chatterjee,SMB,Tier 1,South,Andhra Pradesh,278370.0,Grocery,Household,238.82,1.0,0.3,24.19
ORD-000982,26-01-2022,29-01-2022,Second Class,CUST-00004,Rohan,Iyer,SMB,Tier 2,West,Goa,712720.0,Grocery,Snacks,2217.0,4.0,0.3,226.05
ORD-000983,12-03-2019,13-03-2019,First Class,CUST-00412,Ananya,Joshi,SMB,Tier 1,North,Punjab,119532.0,Furniture,Furnishings,8046.85,1.0,0.1,1672.7
ORD-000984,26-11-2020,27-11-2020,Same Day,CUST-00479,Priya,Verma,Consumer,Tier 2,West,Maharashtra,161318.0,Furniture,Storage,22363.13,5.0,0.2,2756.58
ORD-000985,18-02-2019,24-02-2019,Second Class,CUST-00535,Isha,Mukherjee,Consumer,Village,South,Andhra Pradesh,,Electronics,Accessories,17445.37,1.0,0.1,1769.9
ORD-000986,26-07-2022,30-07-2022,,CUST-00593,Aditya,Nair,Corporate,Tier 2,West,Madhya Pradesh,281200.0,Grocery,Snacks,724.58,5.0,0.1,124.93
ORD-000987,10-05-2020,13-05-2020,Second Class,CUST-00361,Ishaan,Sharma,Consumer,Village,South,Karnataka,198434.0,Furniture,Furnishings,37169.06,5.0,0.0,6878.57
ORD-000988,23-06-2019,26-06-2019,Same Day,CUST-00592,Meera,Joshi,Corporate,Tier 1,East,Jharkhand,514398.0,Clothing,Kidswear,1807.69,4.0,0.0,279.47
ORD-000989,04-01-2022,08-01-2022,Second Class,CUST-00547,Ananya,Iyer,Corporate,Tier 1,West,Gujarat,147597.0,Grocery,Snacks,1386.7,3.0,0.0,60.48
ORD-000990,14-03-2022,20-03-2022,Same Day,CUST-00146,Reyansh,Gupta,Corporate,Tier 1,North,Delhi,670002.0,Clothing,Footwear,4816.55,5.0,0.3,574.24
ORD-000991,19-05-2020,21-05-2020,Same Day,CUST-00389,Ishaan,Menon,Corporate,Tier 1,North,Uttar Pradesh,788097.0,Furniture,Tables,22916.21,4.0,0.0,3804.07
ORD-000992,18-05-2020,24-05-2020,Second Class,CUST-00423,Sai,Bose,Consumer,Tier 1,South,Telangana,191933.0,Furniture,Furnishings,17417.77,5.0,0.15,1929.61
ORD-000993,31-08-2022,02-09-2022,Standard Class,CUST-00439,Saanvi,Menon,Consumer,Tier 2,North,Haryana,766013.0,Furniture,Storage,26520.44,3.0,0.0,-831.9
ORD-000994,15-07-2023,17-07-2023,Same Day,CUST-00542,Diya,Bose,Consumer,Tier 2,North,Delhi,871370.0,Clothing,Womenswear,1410.5,1.0,0.2,145.92
ORD-000995,17-11-2022,22-11-2022,Second Class,CUST-00099,Ishaan,Das,Corporate,Village,West,Madhya Pradesh,267363.0,Grocery,Snacks,295.79,2.0,0.3,40.86
ORD-000996,17-09-2023,20-09-2023,Same Day,CUST-00541,Vivaan,Reddy,Consumer,Tier 1,West,Madhya Pradesh,228847.0,Grocery,Beverages,1002.8,2.0,0.1,46.48
ORD-000997,04-07-2019,07-07-2019,Second Class,CUST-00383,Kavya,Das,SMB,Tier 1,West,Goa,173468.0,Electronics,Cameras,65846.37,4.0,0.3,8189.51
ORD-000998,04-05-2021,06-05-2021,Standard Class,CUST-00314,Diya,Nair,Consumer,Village,East,Jharkhand,573913.0,Electronics,Cameras,69449.76,5.0,0.05,10359.46
ORD-000999,09-02-2023,11-02-2023,First Class,CUST-00565,Meera,Iyer,Corporate,Village,North,Uttar Pradesh,882761.0,Clothing,Menswear,1377.32,2.0,0.5,90.07
ORD-001000,27-02-2019,03-03-2019,Same Day,CUST-00407,Myra,Singh,Corporate,Tier 1,South,Andhra Pradesh,261651.0,Grocery,Staples,1319.4,4.0,0.15,95.07
ORD-001001,16-01-2022,17-01-2022,Second Class,CUST-00059,Ishaan,Iyer,SMB,Tier 1,North,Delhi,566355.0,Furniture,Chairs,23762.68,3.0,0.05,6768.29
ORD-001002,30-01-2020,03-02-2020,First Class,CUST-00501,Vivaan,Rao,Consumer,Tier 2,North,Delhi,505466.0,Grocery,Snacks,1149.42,4.0,0.0,296.61
ORD-001003,03-07-2020,10-07-2020,Second Class,CUST-00015,Priya,Iyer,SMB,Tier 2,North,Rajasthan,624325.0,Furniture,Chairs,13943.13,2.0,0.3,1030.5
ORD-001004,14-08-2019,18-08-2019,Second Class,CUST-00274,Kavya,Sharma,SMB,Tier 2,South,Telangana,404033.0,Electronics,Accessories,43797.26,3.0,0.3,1451.84
ORD-001005,04-04-2021,05-04-2021,Second Class,CUST-00563,Vihaan,Mukherjee,Corporate,Tier 1,South,Kerala,775330.0,Furniture,Furnishings,17978.84,5.0,0.0,409.2
ORD-001006,22-03-2019,28-03-2019,Same Day,CUST-00162,Saanvi,Das,Corporate,Tier 2,South,Kerala,518101.0,Clothing,Menswear,1311.44,1.0,0.0,287.24
ORD-001007,12-12-2020,17-12-2020,Standard Class,CUST-00182,Aarav,Bose,Consumer,Tier 2,South,Karnataka,502582.0,Grocery,Household,2243.83,4.0,0.5,314.07
ORD-001008,08-06-2019,13-06-2019,Same Day,CUST-00313,Priya,Nair,Consumer,Tier 1,South,Telangana,684632.0,Grocery,Snacks,2968.87,5.0,0.0,236.1
ORD-001009,30-11-2023,01-12-2023,Same Day,CUST-00102,Diya,Singh,Corporate,Tier 2,East,Bihar,574029.0,Clothing,Kidswear,866.41,1.0,0.15,204.13
ORD-001010,03-08-2019,05-08-2019,Standard Class,CUST-00032,Sai,Patel,SMB,Tier 1,North,Haryana,552340.0,Furniture,Storage,18105.77,3.0,0.3,710.7
ORD-001011,21-10-2020,23-10-2020,Same Day,CUST-00068,Diya,Chatterjee,SMB,Tier 2,South,Telangana,439582.0,Grocery,Household,1085.31,4.0,0.05,325.23
ORD-001012,28-12-2021,31-12-2021,First Class,CUST-00248,Diya,Chatterjee,SMB,Tier 2,East,Jharkhand,679886.0,Electronics,Mobiles,118095.79,4.0,0.3,20905.68
ORD-001013,24-09-2020,26-09-2020,Same Day,CUST-00223,Rohan,Iyer,SMB,Tier 1,West,Madhya Pradesh,443534.0,Grocery,Beverages,1079.35,2.0,0.2,214.43
ORD-001014,19-01-2019,25-01-2019,First Class,CUST-00089,Arjun,Reddy,Consumer,Tier 1,North,Haryana,261713.0,Furniture,Storage,37367.81,4.0,0.0,6665.16
ORD-001015,03-01-2019,08-01-2019,Same Day,CUST-00342,Anika,Bose,SMB,Tier 1,South,Karnataka,858882.0,Electronics,Cameras,38278.71,2.0,0.0,9122.77
ORD-001016,03-02-2019,08-02-2019,First Class,CUST-00347,Aditya,Mukherjee,Corporate,Tier 1,East,West Bengal,461874.0,Furniture,Chairs,28837.66,4.0,0.05,5847.28
ORD-001017,06-09-2022,09-09-2022,Same Day,CUST-00034,Vihaan,Sharma,SMB,Tier 1,South,Kerala,233243.0,Clothing,Footwear,5184.17,3.0,0.2,585.11
ORD-001018,02-08-2020,07-08-2020,Same Day,CUST-00246,Aadhya,Rao,Corporate,Tier 2,South,Telangana,729904.0,Clothing,Kidswear,4963.61,4.0,0.15,390.14
ORD-001019,06-06-2021,13-06-2021,Standard Class,CUST-00065,Ananya,Nair,SMB,Tier 2,West,Gujarat,289811.0,Grocery,Staples,1784.26,4.0,0.0,426.23
ORD-001020,12-05-2019,17-05-2019,Standard Class,CUST-00473,Aditya,Reddy,Consumer,Tier 1,North,Delhi,846266.0,Furniture,Storage,12938.72,4.0,0.05,3341.12
ORD-001021,16-03-2021,20-03-2021,Same Day,CUST-00528,Kavya,Patel,Corporate,Tier 2,North,Punjab,520117.0,Clothing,Menswear,1408.89,2.0,0.5,158.93
ORD-001022,22-02-2022,26-02-2022,First Class,CUST-00010,Aadhya,Patel,Consumer,Tier 2,West,Gujarat,378073.0,Grocery,Snacks,2272.62,3.0,0.1,321.72
ORD-001023,02-11-2020,08-11-2020,Second Class,CUST-00196,Arjun,Nair,Corporate,Tier 1,West,Goa,355678.0,Furniture,Chairs,12683.17,5.0,0.1,2778.81
ORD-001024,31-01-2019,06-02-2019,Second Class,CUST-00371,Vivaan,Gupta,Corporate,Tier 2,North,Punjab,765177.0,Grocery,Household,2836.28,5.0,0.3,522.07
ORD-001025,16-01-2022,20-01-2022,Standard Class,CUST-00563,Vihaan,Mukherjee,Corporate,Tier 1,South,Kerala,508628.0,Electronics,Mobiles,58794.3,4.0,0.15,8933.94
ORD-001026,15-01-2023,21-01-2023,Second Class,CUST-00024,Myra,Patel,Corporate,Tier 1,South,Andhra Pradesh,809552.0,Furniture,Storage,22164.12,3.0,0.15,1441.39
ORD-001027,06-06-2021,07-06-2021,Same Day,CUST-00075,Rohan,Das,Corporate,Tier 1,North,Delhi,231018.0,Electronics,Laptops,12735.7,1.0,0.2,563.69
ORD-001028,09-09-2020,13-09-2020,First Class,CUST-00230,Aadhya,Verma,SMB,Tier 1,North,Haryana,276752.0,Clothing,Womenswear,2210.93,2.0,0.05,183.74
ORD-001029,03-04-2023,06-04-2023,First Class,CUST-00196,Arjun,Nair,Corporate,Tier 1,West,Goa,888335.0,Grocery,Staples,1911.32,5.0,0.05,430.8
ORD-001030,06-12-2023,11-12-2023,Second Class,CUST-00401,Myra,Patel,SMB,Tier 1,North,Delhi,894041.0,Clothing,Kidswear,6056.54,5.0,0.2,400.94
ORD-001031,10-12-2022,12-12-2022,Standard Class,CUST-00048,Aarav,Das,Corporate,Tier 2,South,Andhra Pradesh,608363.0,Grocery,Beverages,1310.51,3.0,0.1,231.36
ORD-001032,22-01-2020,26-01-2020,Standard Class,CUST-00538,Ananya,Iyer,Corporate,Tier 1,East,Bihar,340327.0,Grocery,Snacks,2756.51,4.0,0.1,178.85
ORD-001033,10-03-2021,16-03-2021,Standard Class,CUST-00351,Saanvi,Joshi,Consumer,Village,South,Andhra Pradesh,166265.0,Clothing,Kidswear,9802.49,5.0,0.05,1574.42
ORD-001034,28-12-2020,30-12-2020,Standard Class,CUST-00077,Vihaan,Nair,Corporate,Tier 1,North,Haryana,427097.0,Electronics,Laptops,8326.49,1.0,0.3,1078.18
ORD-001035,14-11-2022,20-11-2022,Standard Class,CUST-00119,Isha,Joshi,SMB,Tier 1,North,Punjab,357071.0,Furniture,Furnishings,14709.89,2.0,0.0,4833.23
ORD-001036,09-05-2022,13-05-2022,Standard Class,CUST-00045,Reyansh,Verma,Corporate,Tier 2,East,West Bengal,445611.0,Clothing,Footwear,3761.44,2.0,0.0,346.09
ORD-001037,01-05-2022,07-05-2022,Second Class,CUST-00379,Diya,Chatterjee,SMB,Tier 1,South,Andhra Pradesh,785609.0,Grocery,Household,1940.09,5.0,0.15,603.68
ORD-001038,18-11-2020,23-11-2020,Same Day,CUST-00483,Isha,Singh,Corporate,Tier 2,East,Jharkhand,321082.0,Furniture,Furnishings,17279.21,5.0,0.15,2167.85
